state,election_date,jurisdiction_type,county_name,municipality,precinct_id,precinct_name,name,address
IA,2014-11-04,county,Linn,MARION,MR14,Marion 14,MR14-FAITH LUTHERAN CHURCH,"155   BOYSON RD, MARION, IA 52302"
IA,2014-11-04,county,Linn,MOUNT VERNON,MVN,Mount Vernon North,MVN-MOUNT VERNON CITY HALL,"213 1ST ST NW, MOUNT VERNON, IA 52314"
IA,2014-11-04,county,Linn,MOUNT VERNON,MVS,Mount Vernon South,MVS-ST. JOHN THE BAPTISIT CATHOLIC CHURCH,"212  S 7TH ST SE, MOUNT VERNON, IA 52314"
IA,2014-11-04,county,Linn,ROBINS,ROB,Robins,ROB-ROBINS COMMUNITY CENTER,"265  S 2ND ST, ROBINS, IA 52328"
IA,2014-11-04,county,Linn,MARION,TBER,Bertram Township,TBER-ANTIOCH CHRISTIAN CHURCH,"7215 COTTAGE GROVE PKWY, MARION, IA 52302"
IA,2014-11-04,county,Linn,PRAIRIEBURG,TBOU,Boulder Township,TBOU-PRAIRIEBURG CITY HALL,"109 W MAIN ST, PRAIRIEBURG, IA 52219"
IA,2014-11-04,county,Linn,SPRINGVILLE,TBRO,Brown Township,TBRO-SPRINGVILLE MEM. LIBRARY,"264 BROADWAY ST, SPRINGVILLE, IA 52336"
IA,2014-11-04,county,Linn,CENTRAL CITY,TBUF,Buffalo Township,TBUF-CAMP WAKONDA DINING HALL,"4521   BOY SCOUTS RD, CENTRAL CITY, IA 52214"
IA,2014-11-04,county,Linn,CEDAR RAPIDS,TCLI,Clinton Township,TCLI-STONEY POINT YMCA,"300   STONEY POINT RD SW, CEDAR RAPIDS, IA 52404"
IA,2014-11-04,county,Linn,CEDAR RAPIDS,TCOL,College Township,TCOL-PRAIRIE SENIOR HIGH SCHOOL,"401   76TH AVE SW, CEDAR RAPIDS, IA 52404"
IA,2014-11-04,county,Linn,FAIRFAX,TFAI,Fairfax Township,TFAI-GUARANTY BANK-COMMUNITY ROOM,"300 80TH STREET COURT, FAIRFAX, IA 52228"
IA,2014-11-04,county,Linn,PALO,TFAY,Fayette Township,TFAY-PALO CITY HALL & COMMUNITY CENTER,"2800 HOLLENBECK RD, PALO, IA 52324"
IA,2014-11-04,county,Linn,LISBON,TFRA,Franklin Township,TFRA-LISBON CITY HALL,"115 N WASHINGTON ST, LISBON, IA 52253"
IA,2014-11-04,county,Linn,WALKER,TGRA,Grant Township,TGRA-WALKER COMMUNITY ROOM,"210   PARK ST, WALKER, IA 52352"
IA,2014-11-04,county,Linn,COGGON,TJAC,Jackson Township,TJAC-AMERICAN LEGION POST 362,"200 1ST ST N, COGGON, IA 52218"
IA,2014-11-04,county,Linn,MT VERNON,TLIN,Linn Township,TLIN-COMMUNITY BIBLE CHURCH,"940 W MOUNT VERNON RD, MT VERNON, IA 52314"
IA,2014-11-04,county,Linn,CENTRAL CITY,TMAI,Maine Township,TMAI-FALCON CIVIC CENTER,"137 4TH ST N, CENTRAL CITY, IA 52214"
IA,2014-11-04,county,Linn,MARION,TMAR,Marion Township,TMAR-KNIGHTS OF COLUMBUS HALL COUNCIL 5390,"5650   KACENA AVE, MARION, IA 52302"
IA,2014-11-04,county,Linn,ROBINS,TMON1,Monroe Township 01,TMON1-KING OF KINGS LUTHERAN CHURCH,"3275  N CENTER POINT RD, ROBINS, IA 52328"
IA,2014-11-04,county,Linn,CEDAR RAPIDS,TMON2,Monroe Township 02,TMON2-BLAIR RIDGE BAPTIST CHURCH,"4502   BLAIRS FERRY RD NE, CEDAR RAPIDS, IA 52411"
IA,2014-11-04,county,Linn,ALBURNETT,TOTT,Otter Creek Township,TOTT-ALBURNETT METHODIST CHURCH,"221 S MAIN AVE, ALBURNETT, IA 52202"
IA,2014-11-04,county,Linn,ELY,TPUT,Putnam Township,TPUT-ELY PUBLIC LIBRARY,"1595   DOWS ST, ELY, IA 52227"
IA,2014-11-04,county,Linn,TROY MILLS,TSPR,Spring Grove Township,TSPR-NORTH-LINN HIGH SCHOOL BLDG,"3033   LYNX DR, TROY MILLS, IA 00000"
IA,2014-11-04,county,Linn,CENTER POINT,TWAS,Washington Township,TWAS-CENTER POINT CITY HALL,"200   FRANKLIN ST, CENTER POINT, IA 52213"
IA,2014-11-04,county,Louisa,COLUMBUS JCT,CJ,Columbus Jct City,AMERICAN LEGION CJ,"99 2ND ST, COLUMBUS JCT, IA 52738"
IA,2014-11-04,county,Louisa,WAPELLO,GV,Grandview Port Louisa,LOUISA COUNTY COMPLEX,"12635 COUNTY RD G56, WAPELLO, IA 52653"
IA,2014-11-04,county,Louisa,MORNING SUN,MS,Morningsun Marshall,MORNING SUN COMMUNITY CENTER,"19 NE 1ST ST, MORNING SUN, IA 52640"
IA,2014-11-04,county,Louisa,WAPELLO,SEL,Southeast Louisa,BRIGGS CIVIC CENTER,"317 N WATER ST, WAPELLO, IA 52653"
IA,2014-11-04,county,Louisa,COLUMBUS CITY,WL,West Louisa,COLUMBUS CITY MASONIC LODGE,"2502 MARKET ST, COLUMBUS CITY, IA 52737"
IA,2014-11-04,county,Lucas,CHARITON,C1,Chariton Ward #1,CITY HALL,"115 S. MAIN ST., CHARITON, IA 50049"
IA,2014-11-04,county,Lucas,CHARITON,C2,Chariton Ward #2,CHARITON COMMUNITY CENTER,"915 OSAGE, CHARITON, IA 50049"
IA,2014-11-04,county,Lucas,CHARITON,EX,Extension Precinct,LUCAS COUNTY EXTENSION OFFICE,"48293 HY-VEE RD., CHARITON, IA 50049"
IA,2014-11-04,county,Lucas,LUCAS,LC,Lucas Precinct,LUCAS COMMUNITY BUILDING,"110 E. FRONT ST., LUCAS, IA 50151"
IA,2014-11-04,county,Lucas,CHARITON,POM,Pin Oak Marsh,PIN OAK MARSH,"45996 STATE HWY 14, CHARITON, IA 50049"
IA,2014-11-04,county,Lucas,RUSSELL,RS,Russell Precinct,RUSSELL COMMUNITY CENTER,"316 MAPLE ST., RUSSELL, IA 50238"
IA,2014-11-04,county,Lucas,WILLIAMSON,WM,Williamson Precinct,WILLIAMSON COMMUNITY CENTER,"204 MAIN ST., WILLIAMSON, IA 50272"
IA,2014-11-04,county,Lyon,GEORGE,P1,Pct 1 George,GEORGE COMM CTR,"117 S MAIN ST, GEORGE, IA 51237"
IA,2014-11-04,county,Lyon,DOON,P2,Pct 2 Doon,DOON COMM CTR,"207 BARTON AVE, DOON, IA 51235"
IA,2014-11-04,county,Lyon,INWOOD,P3,Pct 3 Inwood,INWOOD COMM CTR,"103 S MAIN ST, INWOOD, IA 51240"
IA,2014-11-04,county,Lyon,LARCHWOOD,P4,Pct 4 Larchwood,LW CITY HALL,"201 BROADWAY ST, LARCHWOOD, IA 51241"
IA,2014-11-04,county,Lyon,LESTER,P5,Pct 5 Lester,LESTER COMM BLDG,"203 5TH ST, LESTER, IA 51242"
IA,2014-11-04,county,Lyon,LITTLE ROCK ,P6,Pct 6 Little Rock,LR TOWN & CTRY BLDG,"409 MAIN ST, LITTLE ROCK , IA 51243"
IA,2014-11-04,county,Lyon,ROCK RAPIDS,P7,Pct 7 Rock Rapids ,FORSTER COMM BLDG N,"404 1ST AVE, ROCK RAPIDS, IA 51246"
IA,2014-11-04,county,Lyon,ROCK RAPIDS,P8,Pct 8 Rock Rapids,FORSTER COMM BLDG S,"404 1ST AVE, ROCK RAPIDS, IA 51246"
IA,2014-11-04,county,Madison,MACKSBURG,GMW,GrandR-Monro-Webst,WRC,"110 W SOUTH ST., MACKSBURG, IA 50155"
IA,2014-11-04,county,Madison,WINTERSET,JDL,Jack-Doug-Linc,JACKSON BLDG (N END),"1146 W. SUMMIT, WINTERSET, IA 50273"
IA,2014-11-04,county,Madison,VAN METER,JL,Jeff-Lee,LEE TOWNSHIP SCHOOL,"2933 120TH ST, VAN METER, IA 50261"
IA,2014-11-04,county,Madison,EARLHAM,PM,Penn-Mad,EARLHAM COMMUNITY CTR,"150 E 1ST ST, EARLHAM, IA 50072"
IA,2014-11-04,county,Madison,ST CHARLES,South,South,ST. CHARLES PARISH HALL,"305 W MAIN ST, ST CHARLES, IA 50273"
IA,2014-11-04,county,Madison,WINTERSET,UCS,Union-Craw-Scott,JACKSON BLDG (S END),"1146 W SUMMIT ST, WINTERSET, IA 50273"
IA,2014-11-04,county,Madison,TRURO,WO,Walnut-Ohio,TRURO COMMUNITY CENTER,"100 S. RAILROAD, TRURO, IA 50257"
IA,2014-11-04,county,Madison,WINTERSET,WT1,Wt1,NORTH WARD PLAZA,"415 N 2ND AVE, WINTERSET, IA 50273"
IA,2014-11-04,county,Madison,WINTERSET,WT2,Wt2,WT.UNITED METHODIST CHURCH,"304 E JEFFERSON ST., WINTERSET, IA 50273"
IA,2014-11-04,county,Mahaska,UNION MILLS,AD,Adams -  Monroe - Pleasant Grove - Union,UNION MILLS CHRISTIAN CHURCH ACTIVITY BLDG,"1405 PARKIN AVENUE, UNION MILLS, IA 50027"
IA,2014-11-04,county,Mahaska,LEIGHTON,BO,Black Oak Scott,LEIGHTON CHRISTIAN REFORMED CHURCH,"415 REID STREET, LEIGHTON, IA 50143"
IA,2014-11-04,county,Mahaska,FREMONT ,CE,CEDAR - HARRISON - WHITE OAK,FREMONT COMMUNITY BUILDING,"107 EAST MAIN STREET, FREMONT , IA 52561"
IA,2014-11-04,county,Mahaska,EDDYVILLE ,ED,E&W DES MOINES - JEFFERSON,MAINTAINER SHOP TRUAX,"101 LAKONTA OAK STREET, EDDYVILLE , IA 52553"
IA,2014-11-04,county,Mahaska,OSKALOOSA,GF,Garfield-Lincoln-Madison,NEW COUNTY SHOP BLDG,"2074 HWY 163, OSKALOOSA, IA 52577"
IA,2014-11-04,county,Mahaska,OSKALOOSA,OS1,Oskaloosa Ward 1,AEA / AG EXTENSION OFFICE BLDG,"212 NORTH I STREET, OSKALOOSA, IA 52577"
IA,2014-11-04,county,Mahaska,OSKALOOSA,OS2,Oskaloosa Ward 2,FELLOWSHIP BIBLE ACTIVITY BLDG,"A AVE WEST & NORTH I STREET, OSKALOOSA, IA 52577"
IA,2014-11-04,county,Mahaska,OSKALOOSA,OS3,OSKALOOSA WARD 3 - UNIVERSITY PARK,OLD WEBSTER SCHOOL BLDG.,"508 SOUTH 7TH STREET, OSKALOOSA, IA 52577"
IA,2014-11-04,county,Mahaska,OSKALOOSA,OS4,Oskaloosa Ward 4,OLD GRANT SCHOOL BLDG,"715 B AVE EAST, OSKALOOSA, IA 52577"
IA,2014-11-04,county,Mahaska,NEW SHARON,PR,Prairie - Richland,NEW SHARON CITY PARK BLDG,"102 WEST HIGH STREET, NEW SHARON, IA 50207"
IA,2014-11-04,county,Mahaska,OSKALOOSA,SP,SPRING CREEK,KEOMAH VILLAGE COMMUNITY BUILDING,"399 KEOMAH VILLAGE, OSKALOOSA, IA 52577"
IA,2014-11-04,county,Marion,HARVEY,CL,Clay Township,HARVEY COMMUNITY CENTER,"300 MAIN ST, HARVEY, IA 50119"
IA,2014-11-04,county,Marion,MELCHER,DA,Dallas,MELCHER DALLAS COMMUNITY CTR,"112 N MAIN ST, MELCHER, IA 50163"
IA,2014-11-04,county,Marion,BUSSEY,IN,Indiana,ATTICA GAVEL LODGE,"1870 HWY G76, BUSSEY, IA 50049"
IA,2014-11-04,county,Marion,KNOXVILLE,KX1,Knoxville City Ward 1,KNOXVILLE SCHOOL ADMIN. BLDG.,"309 W MAIN ST, KNOXVILLE, IA 50138"
IA,2014-11-04,county,Marion,KNOXVILLE,KX2,Knoxville City Ward 2,KNOXVILLE CITY HALL,"305 S THIRD ST, KNOXVILLE, IA 50138"
IA,2014-11-04,county,Marion,KNOXVILLE,KX3,Knoxville City Ward 3,COMMUNITY OF CHRIST CHURCH,"714 WILLETTS DR, KNOXVILLE, IA 50138"
IA,2014-11-04,county,Marion,KNOXVILLE,KX4,Knoxville City Ward 4,BINGLEY BUILDING,"MARION COUNTY FAIRGROUNDS
1000 N LINCOLN ST, KNOXVILLE, IA 50138"
IA,2014-11-04,county,Marion,KNOXVILLE,KXT,Knoxville Twp,MARION CO PUBLIC HEALTH BLDG,"2003 N LINCOLN, KNOXVILLE, IA 50138"
IA,2014-11-04,county,Marion,BUSSEY,LB,Liberty,BUSSEY COMMUNITY CENTER,"313 5TH ST, BUSSEY, IA 50044"
IA,2014-11-04,county,Marion,PELLA,LP,Lake Prairie,HEARTLAND REFORMED CHURCH,"628 HWY T14, PELLA, IA 50219"
IA,2014-11-04,county,Marion,OTLEY,OTLEY,Otley,OTLEY REFORMED CHURCH,"700 JOHNSTON ST, OTLEY, IA 50214"
IA,2014-11-04,county,Marion,PELLA,PE1,Pella City Ward 1,TRINITY REFORMED CHURCH ACTIVITY CTR,"708 E SECOND ST, PELLA, IA 50219"
IA,2014-11-04,county,Marion,PELLA,PE2,Pella City Ward 2,CALVARY CHURCH,"408 MAPLE ST, PELLA, IA 50219"
IA,2014-11-04,county,Marion,PELLA,PE3,Pella City Ward 3,PELLA LEGION HALL,"829 BROADWAY ST, PELLA, IA 50219"
IA,2014-11-04,county,Marion,PELLA,PE4,Pella City Ward 4,UNITED METHODIST CHURCH OF PELLA,"1414 UNIVERSITY ST, PELLA, IA 50219"
IA,2014-11-04,county,Marion,PLEASANTVILLE,PVLLE,Pleasantville,PLEASANTVILLE MEMORIAL BUILDING,"101 N JEFFERSON ST, PLEASANTVILLE, IA 50225"
IA,2014-11-04,county,Marion,COLUMBIA,WS,Washington,COLUMBIA FIRE STATION,"1032 VIRGINIA ST, COLUMBIA, IA 50057"
IA,2014-11-04,county,Marshall,LISCOMB,1 BA-LS,Bangor Liscomb,LISCOMB COMM BLDG,"114 MAIN ST, LISCOMB, IA 50148"
IA,2014-11-04,county,Marshall,MARSHALLTOWN,10 1-2,1-2 PUBLIC LIBRARY,1-2LIBRARY,"105 W. BOONE ST., MARSHALLTOWN, IA 50158"
IA,2014-11-04,county,Marshall,MARSHALLTOWN,11 2-1,2-1 IVH MALLOY HALL,2-1 IVH MALLOY HALL,"1301 SUMMIT ST, MARSHALLTOWN, IA 50158"
IA,2014-11-04,county,Marshall,MARSHALLTOWN,12 2-2,2-2 IVH MALLOY HALL,2-2 IVH MALLOY HALL,"1301 SUMMIT ST, MARSHALLTOWN, IA 50158"
IA,2014-11-04,county,Marshall,MARSHALLTOWN,13 3-1,3-1 FISHER COMMUNITY CENTER,3-1 FISHER COMMUNITY CENTER,"709 S CENTER ST, MARSHALLTOWN, IA 50158"
IA,2014-11-04,county,Marshall,MARSHALLTOWN,14 3-2,3-2 FISHER COMMUNITY CENTER,3-2 FISHER COMMUNITY CENTER,"709 S. CENTER ST., MARSHALLTOWN, IA 50158"
IA,2014-11-04,county,Marshall,MARSHALLTOWN,15 4-1,4-1 FIRST BAPTIST CHURCH,4-1 FIRST BAPTIST CHURCH,"700 E. OLIVE ST., MARSHALLTOWN, IA 50158"
IA,2014-11-04,county,Marshall,MARSHALLTOWN,16 4-2,4-2 FIRST BAPTIST CHURCH,4-2 FIRST BAPTIST CHURCH,"700 E OLIVE ST, MARSHALLTOWN, IA 50158"
IA,2014-11-04,county,Marshall,STATE CENTER,17 SC,State Center,STATE CENTER CITY HALL,"118 E MAIN ST., STATE CENTER, IA 50247"
IA,2014-11-04,county,Marshall,ALBION,18 TA,Taylor,ALBION FIRE STATION,"100 S MAIN ST, ALBION, IA 50005"
IA,2014-11-04,county,Marshall,MARSHALLTOWN,19 TC,Timber Creek,IVCCD ADMIN BLDG,"3702 S CENTER ST, MARSHALLTOWN, IA 50158"
IA,2014-11-04,county,Marshall,MELBOURNE,2 ED-LO,Eden Logan,MELBOURNE RECREATION CENTER,"613 MAIN ST, MELBOURNE, IA 50162"
IA,2014-11-04,county,Marshall,GILMAN,3 GC,Green Castle,GILMAN CITY HALL,"128 N MAIN ST, GILMAN, IA 50106"
IA,2014-11-04,county,Marshall,LAUREL,4 JF,Jefferson,LAUREL CITY HALL,"102 N MAIN ST, LAUREL, IA 50141"
IA,2014-11-04,county,Marshall,LEGRAND,5 LG,Legrand,LEGRAND COMM BLDG,"206 N VINE ST, LEGRAND, IA 50142"
IA,2014-11-04,county,Marshall,CLEMONS,6 LB-MI,Liberty Minerva,CLEMONS FIRE STATION,"202 BEVINS ST, CLEMONS, IA 50051"
IA,2014-11-04,county,Marshall,MARSHALLTOWN,7 MA-WA,Marietta Washington,CONSUMER'S ENERGY,"2074 242ND ST, MARSHALLTOWN, IA 50158"
IA,2014-11-04,county,Marshall,GREEN MOUNTAIN,8 MR-VI,Marion Vienna,LIONS PARK BLDG,"111 WOOLSTON ST, GREEN MOUNTAIN, IA 50632"
IA,2014-11-04,county,Marshall,MARSHALLTOWN,9 1-1,1-1 PUBLIC LIBRARY,1-1 LIBRARY,"105 W BOONE ST, MARSHALLTOWN, IA 50158"
IA,2014-11-04,county,Mills,HASTINGS,DR,Deer Creek White Cloud,INDIAN CREEK MUSEUM - DR,"59256 380TH ST, HASTINGS, IA 51540"
IA,2014-11-04,county,Mills,HASTINGS,EM,Emerson Hastings Ind Crk Twp,INDIAN CREEK MUSEUM - EM,"59256 380TH ST, HASTINGS, IA 51540"
IA,2014-11-04,county,Mills,GLENWOOD,GW1,Glenwood 1,MILLS COUNTY COURTHOUSE,"418 SHARP ST, GLENWOOD, IA 51534"
IA,2014-11-04,county,Mills,GLENWOOD,GW2,Glenwood 2,AMERICAN LEGION BLDG 2 WEST,"1ST & VINE STREETS, GLENWOOD, IA 51534"
IA,2014-11-04,county,Mills,GLENWOOD,GW3,Glenwood 3,AMERICAN LEGION BLDG 3 EAST,"1ST & VINE STREETS, GLENWOOD, IA 51534"
IA,2014-11-04,county,Mills,GLENWOOD,GWR,Glenwood Twp,MILLS CO ENGINEER FACILITY,"403 RAILROAD AVE, GLENWOOD, IA 51534"
IA,2014-11-04,county,Mills,HENDERSON,HN,Henderson Anderson Twp,HENDERSON CITY HALL,"310 MAPLE STREET, HENDERSON, IA 51541"
IA,2014-11-04,county,Mills,MALVERN,MV,Malvern Tabor Sil/Cen/Raw,MALVERN PUBLIC LIBRARY,"502 MAIN ST, MALVERN, IA 51551"
IA,2014-11-04,county,Mills,MINEOLA,OK,Oak Saint Mary Twp,ST. JOHN LUTHERAN CHURCH,"603 MAIN ST, MINEOLA, IA 51554"
IA,2014-11-04,county,Mills,PACIFIC JCT,PJ,Pacific Junction Ly/Platt,PACIFIC JCT COMMUNITY CENTER,"407 LINCOLN, PACIFIC JCT, IA 51561"
IA,2014-11-04,county,Mills,SILVER CITY,SV,Silver City Ingraham Twp,SILVER CITY AMERICAN LEGION,"403 MAIN ST, SILVER CITY, IA 51571"
IA,2014-11-04,county,Mitchell,OSAGE,BO,BO Lib Osage,OSAGE UNITED METHODIST CHURCH,"819 MAIN ST, OSAGE, IA 50461"
IA,2014-11-04,county,Mitchell,OSAGE,DG,Douglas East Lincoln,NEW HAVEN CATHOLIC CHURCH,"2985 360TH ST, OSAGE, IA 50461"
IA,2014-11-04,county,Mitchell,RICEVILLE,JK,Jenkins Riceville City,RICEVILLE CITY HALL,"123 W MAIN ST, RICEVILLE, IA 50466"
IA,2014-11-04,county,Mitchell,MITCHELL,MT,Rock Mitchell Cedar,MITCHELL CITY HALL,"125 E. VAN BUREN, MITCHELL, IA 50461"
IA,2014-11-04,county,Mitchell,OSAGE,OS1,Osage Pct 1,OUR SAVIOR'S LUTHERAN CHURCH,"833 ASH ST, OSAGE, IA 50461"
IA,2014-11-04,county,Mitchell,OSAGE,OS2,Osage Pct 2,LINCOLN SCHOOL,"515 CHASE ST, OSAGE, IA 50461"
IA,2014-11-04,county,Mitchell,OSAGE,OS3,Osage Pct 3,COUNTY SERVICE BUILDING,"415 PLEASANT ST, OSAGE, IA 50461"
IA,2014-11-04,county,Mitchell,OSAGE,OS4,Osage Pct 4,OSAGE CITY HALL,"806 MAIN ST, OSAGE, IA 50461"
IA,2014-11-04,county,Mitchell,CARPENTER,OT,Otranto Newburg Carpenter City,CARPENTER COMMUNITY CENTER,"508 WILLIAM ST., CARPENTER, IA 50426"
IA,2014-11-04,county,Mitchell,ST. ANSGAR,SA,St Ansgar Union,FIRST LUTHERAN CHURCH,"212 N. MAIN ST., ST. ANSGAR, IA 50472"
IA,2014-11-04,county,Mitchell,STACYVILLE,SV,Stacyville,STACYVILLE LIBRARY,"106 N BROAD ST, STACYVILLE, IA 50476"
IA,2014-11-04,county,Monona,ONAWA,AS001,Ashton Belvidere Kennebec Lincoln Franklin Turin,ARBORETUM,"318 E IOWA AVE, ONAWA, IA 51040"
IA,2014-11-04,county,Monona,CASTANA,CN002,Castana Center Jordan,CASTANA LEGION HALL,"111 THIRD ST, CASTANA, IA 51010"
IA,2014-11-04,county,Monona,MAPLETON ,CP003,Cooper Maple Mapleton,MAPLETON CITY OFFICE,"513 MAIN ST, MAPLETON , IA 51034"
IA,2014-11-04,county,Monona,WHITING,FV004,Fairview Grant Lake Rodney West Fork Whiting,WHITING CITY OFFICE,"605 WHITTIER ST, WHITING, IA 51063"
IA,2014-11-04,county,Monona,MOORHEAD,MH005,Moorhead Soldier Soldier City Spring Valley Willow,MOORHEAD COMMUNITY BLDG,"110 OAK AVE, MOORHEAD, IA 51558"
IA,2014-11-04,county,Monona,ONAWA,ON106,Onawa Ward 1,ONAWA COMMUNITY CENTER,"320 10TH ST, ONAWA, IA 51040"
IA,2014-11-04,county,Monona,ONAWA,ON207,Onawa Ward 2 Franklin,FAITH LUTHERAN CHURCH,"316 15TH ST, ONAWA, IA 51040"
IA,2014-11-04,county,Monona,ONAWA,ON308,Onawa Ward 3,ONAWA CITY OFFICE,"914 DIAMOND ST, ONAWA, IA 51040"
IA,2014-11-04,county,Monona,ONAWA,ON409,Onawa Ward 4,COURTHOUSE ANNEX,"610 IOWA AVE, ONAWA, IA 51040"
IA,2014-11-04,county,Monona,BLENCOE,SH010,Sherman SE Franklin Blencoe Sioux,BLENCOE COMMUNITY BLDG,"413 MAIN ST, BLENCOE, IA 51523"
IA,2014-11-04,county,Monona,UTE,STC11,St Clair Ute,UTE CITY HALL,"130 MAIN ST, UTE, IA 51060"
IA,2014-11-04,county,Monroe,ALBIA,AL1,Precinct Al1,LINCOLN CENTER,"222 N 2ND ST, ALBIA, IA 52531"
IA,2014-11-04,county,Monroe,ALBIA,AL2,Precinct Al2,ALBIA FIRE STATION,"115 2ND AVE W, ALBIA, IA 52531"
IA,2014-11-04,county,Monroe,ALBIA,AL3,Precinct Al3,GRANT ELEMENTARY SCHOOL,"S CLINTON ST, ALBIA, IA 52531"
IA,2014-11-04,county,Monroe,ALBIA,AL4,Precinct Al4,KENDALL CENTER,"701 WASHINGTON AVE E, ALBIA, IA 52531"
IA,2014-11-04,county,Monroe,ALBIA,CTHSE,Precinct Courthse(TR/MT/GL/UR/MN/PL),COURTHOUSE,"10 BENTON AVE E, ALBIA, IA 52531"
IA,2014-11-04,county,Monroe,LOVILIA,LOVILIA,Precinct Lovilia(CE/UN/BC/LV),LOVILIA COMMUNITY CENTER,"608 W 7TH , LOVILIA, IA 50150"
IA,2014-11-04,county,Monroe,MELROSE,MELROSE,Precinct Melrose(JK/WY/FR/ML),ST PATRICK'S CHURCH,"200 SHAMROCK, MELROSE, IA 52569"
IA,2014-11-04,county,Montgomery,RED OAK,01,Ward1 Pilot Grove Frankfort Ro Twp,GOLD FAIR BUILDING,"FAIRGROUNDS, RED OAK, IA 51566"
IA,2014-11-04,county,Montgomery,RED OAK,02,Ward2 Sherman Ro Twp,RED OAK FIRE DEPARTMENT,"1904 N BROADWAY, RED OAK, IA 51566"
IA,2014-11-04,county,Montgomery,RED OAK,03,Ward3 Sherman Pilot Grove Frankfort Ro Twp,RED OAK FIRST CHRISTIAN CHURCH,"1909 E SUMMIT ST, RED OAK, IA 51566"
IA,2014-11-04,county,Montgomery,ELLIOTT,04,4 Grfld Lncln Sher Pilot Grove Twp Elliott,ELLIOTT COMMUNITY BUILDING,"403 MAIN ST, ELLIOTT, IA 51532"
IA,2014-11-04,county,Montgomery,GRANT,05,5 Pilot Grove Frankfort Douglas Wash Twp Grant,GRANT FIRE DEPARTMENT,"106 U AVE, GRANT, IA 50847"
IA,2014-11-04,county,Montgomery,STANTON,06,6 West Grant Scott Twp Coburg Stanton,STANTON COMMUNITY,"205 BROAD AVE, STANTON, IA 51573"
IA,2014-11-04,county,Montgomery,VILLISCA,07,7 Scott East Twp Villisca,VILLISCA COMMUNITY CENTER,"207 S 3RD AVE, VILLISCA, IA 50864"
IA,2014-11-04,county,Muscatine,LETTS,76CE,Seventy Six/Cedar,76 TOWNSHIP HALL,"INDEPENDENCE AVE, LETTS, IA 52754"
IA,2014-11-04,county,Muscatine,MUSCATINE,BL,Bloomington,CHURCH OF CHRIST,"3603 MULBERRY AVE, MUSCATINE, IA 52761"
IA,2014-11-04,county,Muscatine,FRUITLAND,F1,Fruitland 1,FRUITLAND CITY HALL,"104 SAND RUN RD, FRUITLAND, IA 52749"
IA,2014-11-04,county,Muscatine,MUSCATINE,F2LA,Fruitland 2/Lake,LUTHERAN HOMES,"2421 LUTHERAN DR, MUSCATINE, IA 52761"
IA,2014-11-04,county,Muscatine,BLUE GRASS,FUMO,Fulton/Montpelier,A-1 SIGN,"3667 HWY 61, BLUE GRASS, IA 52720"
IA,2014-11-04,county,Muscatine,ATALISSA,GO,Goshen,ATALISSA CITY HALL,"122 3RD STREET, ATALISSA, IA 52720"
IA,2014-11-04,county,Muscatine,MUSCATINE,MU01,Muscatine 1,MUSC SCHOOL ADMIN BLDG EAST,"2900 MULBERRY AVE, MUSCATINE, IA 52761"
IA,2014-11-04,county,Muscatine,MUSCATINE,MU02,Muscatine 2,WEST MIDDLE SCHOOL,"600 KINDLER AVE, MUSCATINE, IA 52761"
IA,2014-11-04,county,Muscatine,MUSCATINE,MU03,Muscatine 3,WASHINGTON SCHOOL,"610 MAIDEN LANE, MUSCATINE, IA 52761"
IA,2014-11-04,county,Muscatine,MUSCATINE,MU04,Muscatine 4,CLARK HOUSE,"117 W 3RD STREET, MUSCATINE, IA 52761"
IA,2014-11-04,county,Muscatine,MUSCATINE,MU05,Muscatine 5,CENTRAL MIDDLE SCHOOL,"901 CEDAR STREET, MUSCATINE, IA 52761"
IA,2014-11-04,county,Muscatine,MUSCATINE,MU06,Muscatine 6,MUSC SCHOOL ADMIN BLDG WEST,"2900 MULBERRY AVE, MUSCATINE, IA 52761"
IA,2014-11-04,county,Muscatine,MUSCATINE,MU07,Muscatine 7,MULFORD CHURCH,"2400 HERSHEY AVE, MUSCATINE, IA 52761"
IA,2014-11-04,county,Muscatine,MUSCATINE,MU08,Muscatine 8,GARFIELD SCHOOL,"1409 WISCONSIN STREET, MUSCATINE, IA 52761"
IA,2014-11-04,county,Muscatine,MUSCATINE,MU09,Muscatine 9,LINCOLN CENTER,"810 PARK AVE, MUSCATINE, IA 52761"
IA,2014-11-04,county,Muscatine,MUSCATINE,MU10,Muscatine 10,MADISON SCHOOL,"1820 1ST AVE, MUSCATINE, IA 52761"
IA,2014-11-04,county,Muscatine,CONESVILLE,OR,Orono,CONESVILLE CITY HALL,"306 W 3RD STREET, CONESVILLE, IA 52739"
IA,2014-11-04,county,Muscatine,NICHOLS,PI,Pike,NICHOLS CITY HALL,"332 MAIN STREET, NICHOLS, IA 52766"
IA,2014-11-04,county,Muscatine,MUSCATINE,SW,Sweetland,NEW ERA FELLOWSHIP HALL,"3455 NEW ERA ROAD, MUSCATINE, IA 52761"
IA,2014-11-04,county,Muscatine,WILTON,WC,Wilton City,WILTON COMM CENTER CITY,"1215 CYPRESS ST, WILTON, IA 52778"
IA,2014-11-04,county,Muscatine,WEST LIBERTY,WL2,West Liberty 2,CNTY FAIRGROUNDS CITY 2,"COUNTY FAIRGROUNDS , WEST LIBERTY, IA 52776"
